Date,Time,Weight,Min,Max,Length,Min,Max,Counter,Printed Text,Status
2025-07-20,21:20:22,70.75 lbs,200.0,300.0,23.82 ft,0.0,100000.0,2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 70.75 LBS HN  241B11000-1  WO 04-0475 1,REJECT
2025-07-20,21:20:30,192.45 lbs,200.0,300.0,23.82 ft,0.0,100000.0,3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 192.45 LBS HN  241B11000-1  WO 04-0475 2,REJECT
2025-07-20,21:20:38,258.63 lbs,200.0,300.0,23.82 ft,0.0,100000.0,4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 258.63 LBS HN  241B11000-1  WO 04-0475 3,WAITING FOR PRINTING
2025-07-20,21:20:38,1.99 lbs,200.0,300.0,23.82 ft,0.0,100000.0,5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 1.99 LBS HN  241B11000-1  WO 04-0475 4,REJECT
2025-07-20,21:20:58,151.43 lbs,200.0,300.0,23.82 ft,0.0,100000.0,6,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 151.43 LBS HN  241B11000-1  WO 04-0475 5,REJECT
2025-07-20,21:21:01,5.54 lbs,200.0,300.0,23.82 ft,0.0,100000.0,7,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 5.54 LBS HN  241B11000-1  WO 04-0475 6,REJECT
2025-07-20,21:21:04,445.68 lbs,200.0,300.0,23.82 ft,0.0,100000.0,8,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 445.68 LBS HN  241B11000-1  WO 04-0475 7,REJECT
2025-07-20,21:21:20,184.39 lbs,200.0,300.0,23.82 ft,0.0,100000.0,9,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 184.39 LBS HN  241B11000-1  WO 04-0475 8,REJECT
2025-07-20,21:21:21,153.02 lbs,200.0,300.0,23.82 ft,0.0,100000.0,10,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 153.02 LBS HN  241B11000-1  WO 04-0475 9,REJECT
2025-07-20,21:21:22,365.64 lbs,200.0,300.0,23.82 ft,0.0,100000.0,11,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 365.64 LBS HN  241B11000-1  WO 04-0475 10,REJECT
2025-07-20,21:21:23,412.23 lbs,200.0,300.0,23.82 ft,0.0,100000.0,12,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 412.23 LBS HN  241B11000-1  WO 04-0475 11,REJECT
2025-07-20,21:21:26,201.85 lbs,200.0,300.0,23.82 ft,0.0,100000.0,13,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 201.85 LBS HN  241B11000-1  WO 04-0475 12,WAITING FOR PRINTING
2025-07-20,21:21:33,270.86 lbs,200.0,300.0,23.82 ft,0.0,100000.0,14,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 270.86 LBS HN  241B11000-1  WO 04-0475 13,WAITING FOR PRINTING
2025-07-20,21:23:28,218.98 lbs,200.0,500,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 218.98 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
2025-07-20,21:23:36,265.08 lbs,200.0,500,23.82 ft,0.0,100000.0,2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 265.08 LBS HN  241B11000-1  WO 04-0475 1,WAITING FOR PRINTING
2025-07-20,21:23:41,134.11 lbs,200.0,500,23.82 ft,0.0,100000.0,3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 134.11 LBS HN  241B11000-1  WO 04-0475 2,REJECT
2025-07-20,21:23:48,436.57 lbs,200.0,500,23.82 ft,0.0,100000.0,4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 436.57 LBS HN  241B11000-1  WO 04-0475 3,WAITING FOR PRINTING
2025-07-20,21:23:51,296.98 lbs,200.0,500,23.82 ft,0.0,100000.0,5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 296.98 LBS HN  241B11000-1  WO 04-0475 4,WAITING FOR PRINTING
2025-07-20,21:25:28,249.14 lbs,200.0,500.0,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 249.14 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
2025-07-20,21:25:31,331.69 lbs,200.0,500.0,23.82 ft,0.0,100000.0,2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 331.69 LBS HN  241B11000-1  WO 04-0475 1,WAITING FOR PRINTING
2025-07-20,21:25:32,405.48 lbs,200.0,500.0,23.82 ft,0.0,100000.0,3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 405.48 LBS HN  241B11000-1  WO 04-0475 2,WAITING FOR PRINTING
2025-07-20,21:25:34,441.39 lbs,200.0,500.0,23.82 ft,0.0,100000.0,4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 441.39 LBS HN  241B11000-1  WO 04-0475 3,WAITING FOR PRINTING
2025-07-20,21:25:35,66.14 lbs,200.0,500.0,23.82 ft,0.0,100000.0,5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 66.14 LBS HN  241B11000-1  WO 04-0475 4,REJECT
2025-07-20,21:25:57,281.40 lbs,200.0,500.0,23.82 ft,0.0,100000.0,6,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 281.40 LBS HN  241B11000-1  WO 04-0475 5,WAITING FOR PRINTING
2025-07-20,21:25:59,440.91 lbs,200.0,500.0,23.82 ft,0.0,100000.0,7,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 440.91 LBS HN  241B11000-1  WO 04-0475 6,WAITING FOR PRINTING
2025-07-20,21:28:34,258.04 lbs,200.0,500.0,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 258.04 LBS HN  241B11000-1  WO 04-0475 1,WAITING FOR PRINTING
2025-07-20,21:28:46,297.38 lbs,200.0,500.0,23.82 ft,0.0,100000.0,2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 297.38 LBS HN  241B11000-1  WO 04-0475 2,WAITING FOR PRINTING
2025-07-20,21:28:59,183.23 lbs,200.0,500.0,23.82 ft,0.0,100000.0,3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 183.23 LBS HN  241B11000-1  WO 04-0475 3,REJECT
2025-07-20,21:29:03,164.57 lbs,200.0,500.0,23.82 ft,0.0,100000.0,4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 164.57 LBS HN  241B11000-1  WO 04-0475 4,REJECT
2025-07-20,21:29:07,312.34 lbs,200.0,500.0,23.82 ft,0.0,100000.0,5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 312.34 LBS HN  241B11000-1  WO 04-0475 5,WAITING FOR PRINTING
2025-07-20,21:29:09,51.39 lbs,200.0,500.0,23.82 ft,0.0,100000.0,6,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 51.39 LBS HN  241B11000-1  WO 04-0475 6,REJECT
2025-07-20,21:29:32,318.47 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 318.47 LBS HN  241B11000-1  WO 04-0475 AB2,WAITING FOR PRINTING
2025-07-20,21:29:34,215.92 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 215.92 LBS HN  241B11000-1  WO 04-0475 AA2,WAITING FOR PRINTING
2025-07-20,21:29:37,339.19 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 339.19 LBS HN  241B11000-1  WO 04-0475 AB3,WAITING FOR PRINTING
2025-07-20,21:31:56,272.53 lbs,200.0,500.0,23.82 ft,0.0,100000.0,0,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 272.53 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
2025-07-20,21:32:00,419.57 lbs,200.0,500.0,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 419.57 LBS HN  241B11000-1  WO 04-0475 1,WAITING FOR PRINTING
2025-07-20,21:32:06,190.15 lbs,200.0,500.0,23.82 ft,0.0,100000.0,2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 190.15 LBS HN  241B11000-1  WO 04-0475 2,REJECT
2025-07-20,21:32:08,55.49 lbs,200.0,500.0,23.82 ft,0.0,100000.0,3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 55.49 LBS HN  241B11000-1  WO 04-0475 3,REJECT
2025-07-20,21:32:09,147.29 lbs,200.0,500.0,23.82 ft,0.0,100000.0,4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 147.29 LBS HN  241B11000-1  WO 04-0475 4,REJECT
2025-07-20,21:32:12,227.65 lbs,200.0,500.0,23.82 ft,0.0,100000.0,5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 227.65 LBS HN  241B11000-1  WO 04-0475 5,WAITING FOR PRINTING
2025-07-20,21:32:28,396.16 lbs,200.0,500.0,23.82 ft,0.0,100000.0,6,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 396.16 LBS HN  241B11000-1  WO 04-0475 6,WAITING FOR PRINTING
2025-07-20,21:33:12,65.33 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 65.33 LBS HN  241B11000-1  WO 04-0475 AA1,REJECT
2025-07-20,21:33:23,349.83 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 349.83 LBS HN  241B11000-1  WO 04-0475 AB2,WAITING FOR PRINTING
2025-07-20,21:33:25,381.68 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 381.68 LBS HN  241B11000-1  WO 04-0475 AA2,WAITING FOR PRINTING
2025-07-20,21:33:40,84.93 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 84.93 LBS HN  241B11000-1  WO 04-0475 AB3,REJECT
2025-07-20,21:33:44,324.43 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 324.43 LBS HN  241B11000-1  WO 04-0475 AA3,WAITING FOR PRINTING
2025-07-20,21:33:45,196.14 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 196.14 LBS HN  241B11000-1  WO 04-0475 AB4,REJECT
2025-07-20,21:35:23,423.79 lbs,200.0,500.0,23.82 ft,0.0,100000.0,0,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 423.79 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
2025-07-20,21:35:32,352.39 lbs,200.0,500.0,23.82 ft,0.0,100000.0,2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 352.39 LBS HN  241B11000-1  WO 04-0475 2,WAITING FOR PRINTING
2025-07-20,21:35:37,403.77 lbs,200.0,500.0,23.82 ft,0.0,100000.0,3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 403.77 LBS HN  241B11000-1  WO 04-0475 3,WAITING FOR PRINTING
2025-07-20,21:35:38,46.99 lbs,200.0,500.0,23.82 ft,0.0,100000.0,4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 46.99 LBS HN  241B11000-1  WO 04-0475 4,REJECT
2025-07-20,21:35:39,44.20 lbs,200.0,500.0,23.82 ft,0.0,100000.0,5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 44.20 LBS HN  241B11000-1  WO 04-0475 5,REJECT
2025-07-20,21:35:41,86.44 lbs,200.0,500.0,23.82 ft,0.0,100000.0,6,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 86.44 LBS HN  241B11000-1  WO 04-0475 6,REJECT
2025-07-20,21:35:42,22.86 lbs,200.0,500.0,23.82 ft,0.0,100000.0,7,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 22.86 LBS HN  241B11000-1  WO 04-0475 7,REJECT
2025-07-20,21:37:01,415.46 lbs,200.0,500.0,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 415.46 LBS HN  241B11000-1  WO 04-0475 1,WAITING FOR PRINTING
2025-07-20,21:37:03,390.30 lbs,200.0,500.0,23.82 ft,0.0,100000.0,2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 390.30 LBS HN  241B11000-1  WO 04-0475 2,WAITING FOR PRINTING
2025-07-20,21:37:04,124.62 lbs,200.0,500.0,23.82 ft,0.0,100000.0,3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 124.62 LBS HN  241B11000-1  WO 04-0475 3,REJECT
2025-07-20,21:37:21,9.21 lbs,200.0,500.0,23.82 ft,0.0,100000.0,4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 9.21 LBS HN  241B11000-1  WO 04-0475 4,REJECT
2025-07-20,21:37:22,127.76 lbs,200.0,500.0,23.82 ft,0.0,100000.0,5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 127.76 LBS HN  241B11000-1  WO 04-0475 5,REJECT
2025-07-20,21:37:23,175.77 lbs,200.0,500.0,23.82 ft,0.0,100000.0,6,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 175.77 LBS HN  241B11000-1  WO 04-0475 6,REJECT
2025-07-20,21:37:33,173.35 lbs,200.0,500.0,23.82 ft,0.0,100000.0,7,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 173.35 LBS HN  241B11000-1  WO 04-0475 7,REJECT
2025-07-20,21:37:36,272.16 lbs,200.0,500.0,23.82 ft,0.0,100000.0,8,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 272.16 LBS HN  241B11000-1  WO 04-0475 8,WAITING FOR PRINTING
2025-07-20,21:37:38,309.61 lbs,200.0,500.0,23.82 ft,0.0,100000.0,9,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 309.61 LBS HN  241B11000-1  WO 04-0475 9,WAITING FOR PRINTING
2025-07-20,21:39:02,296.69 lbs,200.0,500.0,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 296.69 LBS HN  241B11000-1  WO 04-0475 1,OK
2025-07-20,21:39:03,139.76 lbs,200.0,500.0,23.82 ft,0.0,100000.0,2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 139.76 LBS HN  241B11000-1  WO 04-0475 2,REJECT
2025-07-20,21:39:05,270.29 lbs,200.0,500.0,23.82 ft,0.0,100000.0,3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 270.29 LBS HN  241B11000-1  WO 04-0475 3,OK
2025-07-20,21:39:07,415.90 lbs,200.0,500.0,23.82 ft,0.0,100000.0,4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 415.90 LBS HN  241B11000-1  WO 04-0475 4,OK
2025-07-20,21:39:36,82.10 lbs,200.0,500.0,23.82 ft,0.0,100000.0,5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 82.10 LBS HN  241B11000-1  WO 04-0475 5,REJECT
2025-07-20,21:39:37,130.34 lbs,200.0,500.0,23.82 ft,0.0,100000.0,6,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 130.34 LBS HN  241B11000-1  WO 04-0475 6,REJECT
2025-07-20,21:39:38,115.53 lbs,200.0,500.0,23.82 ft,0.0,100000.0,7,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 115.53 LBS HN  241B11000-1  WO 04-0475 7,REJECT
2025-07-20,21:39:41,215.26 lbs,200.0,500.0,23.82 ft,0.0,100000.0,8,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 215.26 LBS HN  241B11000-1  WO 04-0475 8,OK
2025-07-20,21:39:42,159.53 lbs,200.0,500.0,23.82 ft,0.0,100000.0,9,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 159.53 LBS HN  241B11000-1  WO 04-0475 9,REJECT
2025-07-20,21:39:43,160.72 lbs,200.0,500.0,23.82 ft,0.0,100000.0,10,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 160.72 LBS HN  241B11000-1  WO 04-0475 10,REJECT
2025-07-20,21:39:44,45.11 lbs,200.0,500.0,23.82 ft,0.0,100000.0,11,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 45.11 LBS HN  241B11000-1  WO 04-0475 11,REJECT
2025-07-20,21:39:46,202.90 lbs,200.0,500.0,23.82 ft,0.0,100000.0,12,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 202.90 LBS HN  241B11000-1  WO 04-0475 12,OK
2025-07-20,21:40:08,371.41 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 371.41 LBS HN  241B11000-1  WO 04-0475 AB2,OK
2025-07-20,21:40:12,450.21 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 450.21 LBS HN  241B11000-1  WO 04-0475 AB2,OK
2025-07-20,21:42:04,37.64 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 37.64 LBS HN  241B11000-1  WO 04-0475 AA1,REJECT
2025-07-20,21:42:05,20.86 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 20.86 LBS HN  241B11000-1  WO 04-0475 AA2,REJECT
2025-07-20,21:42:07,236.31 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 236.31 LBS HN  241B11000-1  WO 04-0475 AB3,OK
2025-07-20,21:42:08,62.23 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 62.23 LBS HN  241B11000-1  WO 04-0475 AA3,REJECT
2025-07-20,21:42:29,61.63 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 61.63 LBS HN  241B11000-1  WO 04-0475 AB4,REJECT
2025-07-20,21:42:32,42.05 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 42.05 LBS HN  241B11000-1  WO 04-0475 AA4,REJECT
2025-07-20,21:43:06,120.41 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 120.41 LBS HN  241B11000-1  WO 04-0475 AA1,REJECT
2025-07-20,21:43:09,410.04 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 410.04 LBS HN  241B11000-1  WO 04-0475 AA2,OK
2025-07-20,21:43:10,187.19 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 187.19 LBS HN  241B11000-1  WO 04-0475 AB3,REJECT
2025-07-20,21:43:12,224.20 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 224.20 LBS HN  241B11000-1  WO 04-0475 AA3,OK
2025-07-20,21:43:13,75.23 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 75.23 LBS HN  241B11000-1  WO 04-0475 AB4,REJECT
2025-07-20,21:43:29,433.48 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 433.48 LBS HN  241B11000-1  WO 04-0475 AA4,OK
2025-07-20,21:44:41,110.34 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 110.34 LBS HN  241B11000-1  WO 04-0475 AA1,REJECT
2025-07-20,21:44:42,19.65 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 19.65 LBS HN  241B11000-1  WO 04-0475 AB2,REJECT
2025-07-20,21:44:42,99.70 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 99.70 LBS HN  241B11000-1  WO 04-0475 AA2,REJECT
2025-07-20,21:44:43,95.25 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 95.25 LBS HN  241B11000-1  WO 04-0475 AB3,REJECT
2025-07-20,21:44:43,58.33 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 58.33 LBS HN  241B11000-1  WO 04-0475 AA3,REJECT
2025-07-20,21:44:45,427.87 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 427.87 LBS HN  241B11000-1  WO 04-0475 AB4,OK
2025-07-20,21:44:46,261.18 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 261.18 LBS HN  241B11000-1  WO 04-0475 AA4,OK
2025-07-20,21:44:48,319.00 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AB5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 319.00 LBS HN  241B11000-1  WO 04-0475 AB5,OK
2025-07-20,21:44:49,98.54 lbs,200.0,500.0,23.82 ft,0.0,100000.0,AA5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 98.54 LBS HN  241B11000-1  WO 04-0475 AA5,REJECT
